explanation_idx,positional_row_id,source_row_uid,label
1430,64021,UNSW_NB15_testing-set.csv#id=064600,1
1431,60699,UNSW_NB15_testing-set.csv#id=061239,1
1432,47180,UNSW_NB15_testing-set.csv#id=047248,1
1433,63300,UNSW_NB15_testing-set.csv#id=063873,1
1434,20322,UNSW_NB15_testing-set.csv#id=020372,1
1435,45128,UNSW_NB15_testing-set.csv#id=045179,1
1436,61117,UNSW_NB15_testing-set.csv#id=061666,1
1437,11222,UNSW_NB15_testing-set.csv#id=011272,1
1438,11478,UNSW_NB15_testing-set.csv#id=011528,1
1439,13107,UNSW_NB15_testing-set.csv#id=013157,1
1440,58324,UNSW_NB15_testing-set.csv#id=058818,1
1441,64498,UNSW_NB15_testing-set.csv#id=065077,1
1442,54677,UNSW_NB15_testing-set.csv#id=055037,1
1443,60148,UNSW_NB15_testing-set.csv#id=060681,1
1444,7435,UNSW_NB15_testing-set.csv#id=007485,1
1445,20476,UNSW_NB15_testing-set.csv#id=020526,1
1446,47882,UNSW_NB15_testing-set.csv#id=047970,1
1447,44088,UNSW_NB15_testing-set.csv#id=044138,1
1448,58237,UNSW_NB15_testing-set.csv#id=058727,1
1449,12648,UNSW_NB15_testing-set.csv#id=012698,1
1450,65032,UNSW_NB15_testing-set.csv#id=065615,1
1451,22077,UNSW_NB15_testing-set.csv#id=022127,1
1452,58066,UNSW_NB15_testing-set.csv#id=058551,1
1453,50908,UNSW_NB15_testing-set.csv#id=051129,1
1454,46608,UNSW_NB15_testing-set.csv#id=046667,1
1455,10441,UNSW_NB15_testing-set.csv#id=010491,1
1456,45682,UNSW_NB15_testing-set.csv#id=045734,1
1457,4171,UNSW_NB15_testing-set.csv#id=004199,1
1458,10925,UNSW_NB15_testing-set.csv#id=010975,1
1459,21264,UNSW_NB15_testing-set.csv#id=021314,1
1460,47936,UNSW_NB15_testing-set.csv#id=048025,1
1461,51744,UNSW_NB15_testing-set.csv#id=051987,1
1462,5134,UNSW_NB15_testing-set.csv#id=005164,1
1463,7032,UNSW_NB15_testing-set.csv#id=007082,1
1464,1626,UNSW_NB15_testing-set.csv#id=001642,1
1465,56624,UNSW_NB15_testing-set.csv#id=057070,1
1466,8569,UNSW_NB15_testing-set.csv#id=008619,1
1467,61769,UNSW_NB15_testing-set.csv#id=062327,1
1468,652,UNSW_NB15_testing-set.csv#id=000657,1
1469,4214,UNSW_NB15_testing-set.csv#id=004242,1
1470,61150,UNSW_NB15_testing-set.csv#id=061699,1
1471,1152,UNSW_NB15_testing-set.csv#id=001163,1
1472,6354,UNSW_NB15_testing-set.csv#id=006390,1
1473,14350,UNSW_NB15_testing-set.csv#id=014400,1
1474,2338,UNSW_NB15_testing-set.csv#id=002359,1
1475,47213,UNSW_NB15_testing-set.csv#id=047283,1
1476,6896,UNSW_NB15_testing-set.csv#id=006946,1
1477,8706,UNSW_NB15_testing-set.csv#id=008756,1
1478,51990,UNSW_NB15_testing-set.csv#id=052244,1
1479,58732,UNSW_NB15_testing-set.csv#id=059241,1
1480,20622,UNSW_NB15_testing-set.csv#id=020672,1
1481,22127,UNSW_NB15_testing-set.csv#id=022177,1
1482,2391,UNSW_NB15_testing-set.csv#id=002412,1
1483,21591,UNSW_NB15_testing-set.csv#id=021641,1
1484,61674,UNSW_NB15_testing-set.csv#id=062230,1
1485,11163,UNSW_NB15_testing-set.csv#id=011213,1
1486,14873,UNSW_NB15_testing-set.csv#id=014923,1
1487,53429,UNSW_NB15_testing-set.csv#id=053742,1
1488,10340,UNSW_NB15_testing-set.csv#id=010390,1
1489,14990,UNSW_NB15_testing-set.csv#id=015040,1
1490,50747,UNSW_NB15_testing-set.csv#id=050962,1
1491,58712,UNSW_NB15_testing-set.csv#id=059221,1
1492,21473,UNSW_NB15_testing-set.csv#id=021523,1
1493,60965,UNSW_NB15_testing-set.csv#id=061514,1
1494,10971,UNSW_NB15_testing-set.csv#id=011021,1
1495,46954,UNSW_NB15_testing-set.csv#id=047016,1
1496,14511,UNSW_NB15_testing-set.csv#id=014561,1
1497,10376,UNSW_NB15_testing-set.csv#id=010426,1
1498,11762,UNSW_NB15_testing-set.csv#id=011812,1
1499,43960,UNSW_NB15_testing-set.csv#id=044010,1
1500,57743,UNSW_NB15_testing-set.csv#id=058219,1
1501,20918,UNSW_NB15_testing-set.csv#id=020968,1
1502,55062,UNSW_NB15_testing-set.csv#id=055440,1
1503,44910,UNSW_NB15_testing-set.csv#id=044960,1
1504,19330,UNSW_NB15_testing-set.csv#id=019380,1
1505,18393,UNSW_NB15_testing-set.csv#id=018443,1
1506,14984,UNSW_NB15_testing-set.csv#id=015034,1
1507,1537,UNSW_NB15_testing-set.csv#id=001552,1
1508,21907,UNSW_NB15_testing-set.csv#id=021957,1
1509,12407,UNSW_NB15_testing-set.csv#id=012457,1
1510,22734,UNSW_NB15_testing-set.csv#id=022784,1
1511,5160,UNSW_NB15_testing-set.csv#id=005190,1
1512,297,UNSW_NB15_testing-set.csv#id=000299,1
1513,7438,UNSW_NB15_testing-set.csv#id=007488,1
1514,58709,UNSW_NB15_testing-set.csv#id=059218,1
1515,18603,UNSW_NB15_testing-set.csv#id=018653,1
1516,5203,UNSW_NB15_testing-set.csv#id=005233,1
1517,13080,UNSW_NB15_testing-set.csv#id=013130,1
1518,316,UNSW_NB15_testing-set.csv#id=000318,1
1519,6949,UNSW_NB15_testing-set.csv#id=006999,1
1520,64960,UNSW_NB15_testing-set.csv#id=065541,1
1521,10449,UNSW_NB15_testing-set.csv#id=010499,1
1522,17691,UNSW_NB15_testing-set.csv#id=017741,1
1523,21959,UNSW_NB15_testing-set.csv#id=022009,1
1524,13616,UNSW_NB15_testing-set.csv#id=013666,1
1525,63782,UNSW_NB15_testing-set.csv#id=064361,1
1526,9409,UNSW_NB15_testing-set.csv#id=009459,1
1527,20135,UNSW_NB15_testing-set.csv#id=020185,1
1528,51434,UNSW_NB15_testing-set.csv#id=051671,1
1529,60273,UNSW_NB15_testing-set.csv#id=060806,1
1530,2923,UNSW_NB15_testing-set.csv#id=002947,1
1531,54949,UNSW_NB15_testing-set.csv#id=055322,1
1532,17269,UNSW_NB15_testing-set.csv#id=017319,1
1533,48664,UNSW_NB15_testing-set.csv#id=048779,1
1534,5185,UNSW_NB15_testing-set.csv#id=005215,1
1535,58250,UNSW_NB15_testing-set.csv#id=058740,1
1536,2499,UNSW_NB15_testing-set.csv#id=002520,1
1537,2347,UNSW_NB15_testing-set.csv#id=002368,1
1538,14086,UNSW_NB15_testing-set.csv#id=014136,1
1539,55515,UNSW_NB15_testing-set.csv#id=055914,1
1540,23100,UNSW_NB15_testing-set.csv#id=023150,1
1541,11928,UNSW_NB15_testing-set.csv#id=011978,1
1542,20401,UNSW_NB15_testing-set.csv#id=020451,1
1543,64130,UNSW_NB15_testing-set.csv#id=064709,1
1544,3145,UNSW_NB15_testing-set.csv#id=003170,1
1545,45863,UNSW_NB15_testing-set.csv#id=045915,1
1546,11142,UNSW_NB15_testing-set.csv#id=011192,1
1547,2513,UNSW_NB15_testing-set.csv#id=002534,1
1548,2062,UNSW_NB15_testing-set.csv#id=002082,1
1549,13251,UNSW_NB15_testing-set.csv#id=013301,1
1550,4806,UNSW_NB15_testing-set.csv#id=004836,1
1551,53269,UNSW_NB15_testing-set.csv#id=053577,1
1552,63039,UNSW_NB15_testing-set.csv#id=063607,1
1553,62077,UNSW_NB15_testing-set.csv#id=062643,1
1554,1830,UNSW_NB15_testing-set.csv#id=001848,1
1555,6431,UNSW_NB15_testing-set.csv#id=006468,1
1556,19426,UNSW_NB15_testing-set.csv#id=019476,1
1557,61931,UNSW_NB15_testing-set.csv#id=062495,1
1558,22961,UNSW_NB15_testing-set.csv#id=023011,1
1559,55060,UNSW_NB15_testing-set.csv#id=055438,1
1560,62851,UNSW_NB15_testing-set.csv#id=063418,1
1561,14375,UNSW_NB15_testing-set.csv#id=014425,1
1562,49452,UNSW_NB15_testing-set.csv#id=049602,1
1563,19171,UNSW_NB15_testing-set.csv#id=019221,1
1564,4758,UNSW_NB15_testing-set.csv#id=004788,1
1565,14399,UNSW_NB15_testing-set.csv#id=014449,1
1566,45433,UNSW_NB15_testing-set.csv#id=045484,1
1567,7829,UNSW_NB15_testing-set.csv#id=007879,1
1568,8449,UNSW_NB15_testing-set.csv#id=008499,1
1569,21085,UNSW_NB15_testing-set.csv#id=021135,1
1570,55425,UNSW_NB15_testing-set.csv#id=055819,1
1571,12077,UNSW_NB15_testing-set.csv#id=012127,1
1572,60522,UNSW_NB15_testing-set.csv#id=061057,1
1573,50286,UNSW_NB15_testing-set.csv#id=050480,1
1574,56628,UNSW_NB15_testing-set.csv#id=057074,1
1575,11575,UNSW_NB15_testing-set.csv#id=011625,1
1576,50422,UNSW_NB15_testing-set.csv#id=050620,1
1577,46629,UNSW_NB15_testing-set.csv#id=046688,1
1578,64613,UNSW_NB15_testing-set.csv#id=065194,1
1579,62629,UNSW_NB15_testing-set.csv#id=063196,1
1580,21355,UNSW_NB15_testing-set.csv#id=021405,1
1581,58687,UNSW_NB15_testing-set.csv#id=059195,1
1582,19677,UNSW_NB15_testing-set.csv#id=019727,1
1583,48667,UNSW_NB15_testing-set.csv#id=048782,1
1584,55270,UNSW_NB15_testing-set.csv#id=055659,1
1585,46456,UNSW_NB15_testing-set.csv#id=046515,1
1586,55632,UNSW_NB15_testing-set.csv#id=056036,1
1587,11353,UNSW_NB15_testing-set.csv#id=011403,1
1588,45415,UNSW_NB15_testing-set.csv#id=045466,1
1589,2931,UNSW_NB15_testing-set.csv#id=002955,1
1590,12802,UNSW_NB15_testing-set.csv#id=012852,1
1591,311,UNSW_NB15_testing-set.csv#id=000313,1
1592,59288,UNSW_NB15_testing-set.csv#id=059808,1
1593,15630,UNSW_NB15_testing-set.csv#id=015680,1
1594,7135,UNSW_NB15_testing-set.csv#id=007185,1
1595,8109,UNSW_NB15_testing-set.csv#id=008159,1
1596,14544,UNSW_NB15_testing-set.csv#id=014594,1
1597,13533,UNSW_NB15_testing-set.csv#id=013583,1
1598,10947,UNSW_NB15_testing-set.csv#id=010997,1
1599,58421,UNSW_NB15_testing-set.csv#id=058915,1
1600,13520,UNSW_NB15_testing-set.csv#id=013570,1
1601,1352,UNSW_NB15_testing-set.csv#id=001365,1
1602,49501,UNSW_NB15_testing-set.csv#id=049654,1
1603,48014,UNSW_NB15_testing-set.csv#id=048108,1
1604,46721,UNSW_NB15_testing-set.csv#id=046780,1
1605,9807,UNSW_NB15_testing-set.csv#id=009857,1
1606,53446,UNSW_NB15_testing-set.csv#id=053761,1
1607,64166,UNSW_NB15_testing-set.csv#id=064745,1
1608,44009,UNSW_NB15_testing-set.csv#id=044059,1
1609,13817,UNSW_NB15_testing-set.csv#id=013867,1
1610,60846,UNSW_NB15_testing-set.csv#id=061393,1
1611,60040,UNSW_NB15_testing-set.csv#id=060572,1
1612,14675,UNSW_NB15_testing-set.csv#id=014725,1
1613,45384,UNSW_NB15_testing-set.csv#id=045435,1
1614,10672,UNSW_NB15_testing-set.csv#id=010722,1
1615,17382,UNSW_NB15_testing-set.csv#id=017432,1
1616,60316,UNSW_NB15_testing-set.csv#id=060849,1
1617,15625,UNSW_NB15_testing-set.csv#id=015675,1
1618,12867,UNSW_NB15_testing-set.csv#id=012917,1
1619,64024,UNSW_NB15_testing-set.csv#id=064603,1
1620,44517,UNSW_NB15_testing-set.csv#id=044567,1
1621,22566,UNSW_NB15_testing-set.csv#id=022616,1
1622,53886,UNSW_NB15_testing-set.csv#id=054219,1
1623,63221,UNSW_NB15_testing-set.csv#id=063793,1
1624,63083,UNSW_NB15_testing-set.csv#id=063651,1
1625,59898,UNSW_NB15_testing-set.csv#id=060427,1
1626,18897,UNSW_NB15_testing-set.csv#id=018947,1
1627,20199,UNSW_NB15_testing-set.csv#id=020249,1
1628,15477,UNSW_NB15_testing-set.csv#id=015527,1
1629,59605,UNSW_NB15_testing-set.csv#id=060130,1
1630,48680,UNSW_NB15_testing-set.csv#id=048796,1
1631,63265,UNSW_NB15_testing-set.csv#id=063838,1
1632,20360,UNSW_NB15_testing-set.csv#id=020410,1
1633,13638,UNSW_NB15_testing-set.csv#id=013688,1
1634,1027,UNSW_NB15_testing-set.csv#id=001034,1
1635,45145,UNSW_NB15_testing-set.csv#id=045196,1
1636,9208,UNSW_NB15_testing-set.csv#id=009258,1
1637,15816,UNSW_NB15_testing-set.csv#id=015866,1
1638,3224,UNSW_NB15_testing-set.csv#id=003249,1
1639,3901,UNSW_NB15_testing-set.csv#id=003929,1
1640,16462,UNSW_NB15_testing-set.csv#id=016512,1
1641,4816,UNSW_NB15_testing-set.csv#id=004846,1
1642,6207,UNSW_NB15_testing-set.csv#id=006241,1
1643,15517,UNSW_NB15_testing-set.csv#id=015567,1
1644,22303,UNSW_NB15_testing-set.csv#id=022353,1
1645,9987,UNSW_NB15_testing-set.csv#id=010037,1
1646,61155,UNSW_NB15_testing-set.csv#id=061704,1
1647,22255,UNSW_NB15_testing-set.csv#id=022305,1
1648,17663,UNSW_NB15_testing-set.csv#id=017713,1
1649,2919,UNSW_NB15_testing-set.csv#id=002943,1
1650,46947,UNSW_NB15_testing-set.csv#id=047009,1
1651,53141,UNSW_NB15_testing-set.csv#id=053443,1
1652,51640,UNSW_NB15_testing-set.csv#id=051881,1
1653,58514,UNSW_NB15_testing-set.csv#id=059013,1
1654,64816,UNSW_NB15_testing-set.csv#id=065397,1
1655,8533,UNSW_NB15_testing-set.csv#id=008583,1
1656,46047,UNSW_NB15_testing-set.csv#id=046099,1
1657,5542,UNSW_NB15_testing-set.csv#id=005576,1
1658,6318,UNSW_NB15_testing-set.csv#id=006354,1
1659,44241,UNSW_NB15_testing-set.csv#id=044291,1
1660,18359,UNSW_NB15_testing-set.csv#id=018409,1
1661,54951,UNSW_NB15_testing-set.csv#id=055324,1
1662,13405,UNSW_NB15_testing-set.csv#id=013455,1
1663,48866,UNSW_NB15_testing-set.csv#id=048992,1
1664,64878,UNSW_NB15_testing-set.csv#id=065459,1
1665,44218,UNSW_NB15_testing-set.csv#id=044268,1
1666,56382,UNSW_NB15_testing-set.csv#id=056816,1
1667,19115,UNSW_NB15_testing-set.csv#id=019165,1
1668,52396,UNSW_NB15_testing-set.csv#id=052664,1
1669,20224,UNSW_NB15_testing-set.csv#id=020274,1
1670,15431,UNSW_NB15_testing-set.csv#id=015481,1
1671,50504,UNSW_NB15_testing-set.csv#id=050706,1
1672,4010,UNSW_NB15_testing-set.csv#id=004038,1
1673,50697,UNSW_NB15_testing-set.csv#id=050908,1
1674,8576,UNSW_NB15_testing-set.csv#id=008626,1
1675,59007,UNSW_NB15_testing-set.csv#id=059521,1
1676,59906,UNSW_NB15_testing-set.csv#id=060435,1
1677,44939,UNSW_NB15_testing-set.csv#id=044989,1
1678,12452,UNSW_NB15_testing-set.csv#id=012502,1
1679,5332,UNSW_NB15_testing-set.csv#id=005364,1
1680,17879,UNSW_NB15_testing-set.csv#id=017929,1
1681,20191,UNSW_NB15_testing-set.csv#id=020241,1
1682,46749,UNSW_NB15_testing-set.csv#id=046808,1
1683,52051,UNSW_NB15_testing-set.csv#id=052307,1
1684,13526,UNSW_NB15_testing-set.csv#id=013576,1
1685,60624,UNSW_NB15_testing-set.csv#id=061162,1
1686,58439,UNSW_NB15_testing-set.csv#id=058934,1
1687,55163,UNSW_NB15_testing-set.csv#id=055545,1
1688,15708,UNSW_NB15_testing-set.csv#id=015758,1
1689,43814,UNSW_NB15_testing-set.csv#id=043864,1
1690,58417,UNSW_NB15_testing-set.csv#id=058911,1
1691,18686,UNSW_NB15_testing-set.csv#id=018736,1
1692,10805,UNSW_NB15_testing-set.csv#id=010855,1
1693,11560,UNSW_NB15_testing-set.csv#id=011610,1
1694,50369,UNSW_NB15_testing-set.csv#id=050566,1
1695,47658,UNSW_NB15_testing-set.csv#id=047738,1
1696,60327,UNSW_NB15_testing-set.csv#id=060860,1
1697,51624,UNSW_NB15_testing-set.csv#id=051864,1
1698,18082,UNSW_NB15_testing-set.csv#id=018132,1
1699,54285,UNSW_NB15_testing-set.csv#id=054633,1
1700,1559,UNSW_NB15_testing-set.csv#id=001574,1
1701,44106,UNSW_NB15_testing-set.csv#id=044156,1
1702,50626,UNSW_NB15_testing-set.csv#id=050834,1
1703,11933,UNSW_NB15_testing-set.csv#id=011983,1
1704,23120,UNSW_NB15_testing-set.csv#id=023170,1
1705,62828,UNSW_NB15_testing-set.csv#id=063395,1
1706,443,UNSW_NB15_testing-set.csv#id=000445,1
1707,19970,UNSW_NB15_testing-set.csv#id=020020,1
1708,58670,UNSW_NB15_testing-set.csv#id=059177,1
1709,10630,UNSW_NB15_testing-set.csv#id=010680,1
1710,48169,UNSW_NB15_testing-set.csv#id=048265,1
1711,4773,UNSW_NB15_testing-set.csv#id=004803,1
1712,10670,UNSW_NB15_testing-set.csv#id=010720,1
1713,60884,UNSW_NB15_testing-set.csv#id=061433,1
1714,2420,UNSW_NB15_testing-set.csv#id=002441,1
1715,17220,UNSW_NB15_testing-set.csv#id=017270,1
1716,56131,UNSW_NB15_testing-set.csv#id=056557,1
1717,17737,UNSW_NB15_testing-set.csv#id=017787,1
1718,53401,UNSW_NB15_testing-set.csv#id=053713,1
1719,53421,UNSW_NB15_testing-set.csv#id=053734,1
1720,59006,UNSW_NB15_testing-set.csv#id=059520,1
1721,604,UNSW_NB15_testing-set.csv#id=000609,1
1722,54928,UNSW_NB15_testing-set.csv#id=055301,1
1723,49739,UNSW_NB15_testing-set.csv#id=049908,1
1724,52241,UNSW_NB15_testing-set.csv#id=052503,1
1725,54440,UNSW_NB15_testing-set.csv#id=054793,1
1726,50554,UNSW_NB15_testing-set.csv#id=050759,1
1727,61953,UNSW_NB15_testing-set.csv#id=062518,1
1728,5103,UNSW_NB15_testing-set.csv#id=005133,1
1729,16654,UNSW_NB15_testing-set.csv#id=016704,1
1730,2409,UNSW_NB15_testing-set.csv#id=002430,1
1731,62917,UNSW_NB15_testing-set.csv#id=063484,1
1732,16821,UNSW_NB15_testing-set.csv#id=016871,1
1733,2691,UNSW_NB15_testing-set.csv#id=002713,1
1734,1887,UNSW_NB15_testing-set.csv#id=001906,1
1735,10847,UNSW_NB15_testing-set.csv#id=010897,1
1736,57113,UNSW_NB15_testing-set.csv#id=057576,1
1737,20016,UNSW_NB15_testing-set.csv#id=020066,1
1738,61658,UNSW_NB15_testing-set.csv#id=062214,1
1739,12081,UNSW_NB15_testing-set.csv#id=012131,1
1740,56203,UNSW_NB15_testing-set.csv#id=056631,1
1741,44563,UNSW_NB15_testing-set.csv#id=044613,1
1742,45233,UNSW_NB15_testing-set.csv#id=045284,1
1743,10117,UNSW_NB15_testing-set.csv#id=010167,1
1744,4016,UNSW_NB15_testing-set.csv#id=004044,1
1745,49434,UNSW_NB15_testing-set.csv#id=049583,1
1746,55835,UNSW_NB15_testing-set.csv#id=056249,1
1747,3537,UNSW_NB15_testing-set.csv#id=003564,1
1748,18557,UNSW_NB15_testing-set.csv#id=018607,1
1749,11007,UNSW_NB15_testing-set.csv#id=011057,1
1750,64037,UNSW_NB15_testing-set.csv#id=064616,1
1751,14717,UNSW_NB15_testing-set.csv#id=014767,1
1752,20935,UNSW_NB15_testing-set.csv#id=020985,1
1753,58784,UNSW_NB15_testing-set.csv#id=059295,1
1754,64380,UNSW_NB15_testing-set.csv#id=064959,1
1755,59462,UNSW_NB15_testing-set.csv#id=059985,1
1756,22037,UNSW_NB15_testing-set.csv#id=022087,1
1757,63391,UNSW_NB15_testing-set.csv#id=063966,1
1758,55117,UNSW_NB15_testing-set.csv#id=055496,1
1759,22861,UNSW_NB15_testing-set.csv#id=022911,1
1760,2065,UNSW_NB15_testing-set.csv#id=002085,1
1761,13497,UNSW_NB15_testing-set.csv#id=013547,1
1762,5756,UNSW_NB15_testing-set.csv#id=005790,1
1763,452,UNSW_NB15_testing-set.csv#id=000454,1
1764,15666,UNSW_NB15_testing-set.csv#id=015716,1
1765,48876,UNSW_NB15_testing-set.csv#id=049002,1
1766,53906,UNSW_NB15_testing-set.csv#id=054241,1
1767,63717,UNSW_NB15_testing-set.csv#id=064296,1
1768,53185,UNSW_NB15_testing-set.csv#id=053490,1
1769,57091,UNSW_NB15_testing-set.csv#id=057554,1
1770,13074,UNSW_NB15_testing-set.csv#id=013124,1
1771,7099,UNSW_NB15_testing-set.csv#id=007149,1
1772,64355,UNSW_NB15_testing-set.csv#id=064934,1
1773,5018,UNSW_NB15_testing-set.csv#id=005048,1
1774,63700,UNSW_NB15_testing-set.csv#id=064279,1
1775,18802,UNSW_NB15_testing-set.csv#id=018852,1
1776,49644,UNSW_NB15_testing-set.csv#id=049806,1
1777,63333,UNSW_NB15_testing-set.csv#id=063906,1
1778,45148,UNSW_NB15_testing-set.csv#id=045199,1
1779,49449,UNSW_NB15_testing-set.csv#id=049599,1
1780,19840,UNSW_NB15_testing-set.csv#id=019890,1
1781,56555,UNSW_NB15_testing-set.csv#id=056997,1
1782,53135,UNSW_NB15_testing-set.csv#id=053437,1
1783,22826,UNSW_NB15_testing-set.csv#id=022876,1
1784,5324,UNSW_NB15_testing-set.csv#id=005356,1
1785,3546,UNSW_NB15_testing-set.csv#id=003573,1
1786,59123,UNSW_NB15_testing-set.csv#id=059640,1
1787,20762,UNSW_NB15_testing-set.csv#id=020812,1
1788,55348,UNSW_NB15_testing-set.csv#id=055740,1
1789,48284,UNSW_NB15_testing-set.csv#id=048383,1
1790,63421,UNSW_NB15_testing-set.csv#id=063997,1
1791,12925,UNSW_NB15_testing-set.csv#id=012975,1
1792,52621,UNSW_NB15_testing-set.csv#id=052899,1
1793,23186,UNSW_NB15_testing-set.csv#id=023236,1
1794,60757,UNSW_NB15_testing-set.csv#id=061300,1
1795,49513,UNSW_NB15_testing-set.csv#id=049666,1
1796,54438,UNSW_NB15_testing-set.csv#id=054791,1
1797,64388,UNSW_NB15_testing-set.csv#id=064967,1
1798,21514,UNSW_NB15_testing-set.csv#id=021564,1
1799,59679,UNSW_NB15_testing-set.csv#id=060205,1
1800,48156,UNSW_NB15_testing-set.csv#id=048252,1
1801,56283,UNSW_NB15_testing-set.csv#id=056713,1
1802,64261,UNSW_NB15_testing-set.csv#id=064840,1
1803,52307,UNSW_NB15_testing-set.csv#id=052571,1
1804,48756,UNSW_NB15_testing-set.csv#id=048876,1
1805,43948,UNSW_NB15_testing-set.csv#id=043998,1
1806,51844,UNSW_NB15_testing-set.csv#id=052093,1
1807,7830,UNSW_NB15_testing-set.csv#id=007880,1
1808,12631,UNSW_NB15_testing-set.csv#id=012681,1
1809,18758,UNSW_NB15_testing-set.csv#id=018808,1
1810,568,UNSW_NB15_testing-set.csv#id=000573,1
1811,45764,UNSW_NB15_testing-set.csv#id=045816,1
1812,47189,UNSW_NB15_testing-set.csv#id=047257,1
1813,6589,UNSW_NB15_testing-set.csv#id=006628,1
1814,13947,UNSW_NB15_testing-set.csv#id=013997,1
1815,18972,UNSW_NB15_testing-set.csv#id=019022,1
1816,20217,UNSW_NB15_testing-set.csv#id=020267,1
1817,51306,UNSW_NB15_testing-set.csv#id=051539,1
1818,61855,UNSW_NB15_testing-set.csv#id=062416,1
1819,47616,UNSW_NB15_testing-set.csv#id=047696,1
1820,1349,UNSW_NB15_testing-set.csv#id=001362,1
1821,11794,UNSW_NB15_testing-set.csv#id=011844,1
1822,8783,UNSW_NB15_testing-set.csv#id=008833,1
1823,14348,UNSW_NB15_testing-set.csv#id=014398,1
1824,15347,UNSW_NB15_testing-set.csv#id=015397,1
1825,623,UNSW_NB15_testing-set.csv#id=000628,1
1826,8155,UNSW_NB15_testing-set.csv#id=008205,1
1827,17695,UNSW_NB15_testing-set.csv#id=017745,1
1828,48641,UNSW_NB15_testing-set.csv#id=048755,1
1829,48559,UNSW_NB15_testing-set.csv#id=048667,1
1830,61414,UNSW_NB15_testing-set.csv#id=061964,1
1831,65021,UNSW_NB15_testing-set.csv#id=065603,1
1832,18011,UNSW_NB15_testing-set.csv#id=018061,1
1833,1221,UNSW_NB15_testing-set.csv#id=001232,1
1834,4923,UNSW_NB15_testing-set.csv#id=004953,1
1835,23293,UNSW_NB15_testing-set.csv#id=023343,1
1836,44213,UNSW_NB15_testing-set.csv#id=044263,1
1837,58328,UNSW_NB15_testing-set.csv#id=058822,1
1838,22484,UNSW_NB15_testing-set.csv#id=022534,1
1839,46511,UNSW_NB15_testing-set.csv#id=046570,1
1840,15429,UNSW_NB15_testing-set.csv#id=015479,1
1841,17375,UNSW_NB15_testing-set.csv#id=017425,1
1842,58435,UNSW_NB15_testing-set.csv#id=058930,1
1843,5601,UNSW_NB15_testing-set.csv#id=005635,1
1844,46702,UNSW_NB15_testing-set.csv#id=046761,1
1845,13843,UNSW_NB15_testing-set.csv#id=013893,1
1846,61082,UNSW_NB15_testing-set.csv#id=061631,1
1847,19458,UNSW_NB15_testing-set.csv#id=019508,1
1848,22755,UNSW_NB15_testing-set.csv#id=022805,1
1849,16738,UNSW_NB15_testing-set.csv#id=016788,1
1850,58519,UNSW_NB15_testing-set.csv#id=059018,1
1851,51257,UNSW_NB15_testing-set.csv#id=051489,1
1852,54802,UNSW_NB15_testing-set.csv#id=055170,1
1853,44219,UNSW_NB15_testing-set.csv#id=044269,1
1854,21767,UNSW_NB15_testing-set.csv#id=021817,1
1855,15012,UNSW_NB15_testing-set.csv#id=015062,1
1856,58188,UNSW_NB15_testing-set.csv#id=058677,1
1857,62066,UNSW_NB15_testing-set.csv#id=062631,1
1858,15340,UNSW_NB15_testing-set.csv#id=015390,1
1859,59828,UNSW_NB15_testing-set.csv#id=060356,1
1860,44588,UNSW_NB15_testing-set.csv#id=044638,1
1861,53695,UNSW_NB15_testing-set.csv#id=054021,1
1862,16598,UNSW_NB15_testing-set.csv#id=016648,1
1863,52862,UNSW_NB15_testing-set.csv#id=053154,1
1864,2835,UNSW_NB15_testing-set.csv#id=002859,1
1865,47906,UNSW_NB15_testing-set.csv#id=047995,1
1866,54557,UNSW_NB15_testing-set.csv#id=054915,1
1867,55965,UNSW_NB15_testing-set.csv#id=056387,1
1868,50423,UNSW_NB15_testing-set.csv#id=050621,1
1869,18394,UNSW_NB15_testing-set.csv#id=018444,1
1870,49485,UNSW_NB15_testing-set.csv#id=049637,1
1871,45337,UNSW_NB15_testing-set.csv#id=045388,1
1872,48970,UNSW_NB15_testing-set.csv#id=049103,1
1873,58633,UNSW_NB15_testing-set.csv#id=059138,1
1874,58164,UNSW_NB15_testing-set.csv#id=058651,1
1875,58030,UNSW_NB15_testing-set.csv#id=058513,1
1876,11116,UNSW_NB15_testing-set.csv#id=011166,1
1877,12241,UNSW_NB15_testing-set.csv#id=012291,1
1878,3996,UNSW_NB15_testing-set.csv#id=004024,1
1879,863,UNSW_NB15_testing-set.csv#id=000869,1
1880,22258,UNSW_NB15_testing-set.csv#id=022308,1
1881,52799,UNSW_NB15_testing-set.csv#id=053088,1
1882,46694,UNSW_NB15_testing-set.csv#id=046753,1
1883,64957,UNSW_NB15_testing-set.csv#id=065538,1
1884,22122,UNSW_NB15_testing-set.csv#id=022172,1
1885,8919,UNSW_NB15_testing-set.csv#id=008969,1
1886,13279,UNSW_NB15_testing-set.csv#id=013329,1
1887,8838,UNSW_NB15_testing-set.csv#id=008888,1
1888,10637,UNSW_NB15_testing-set.csv#id=010687,1
1889,48735,UNSW_NB15_testing-set.csv#id=048853,1
1890,2236,UNSW_NB15_testing-set.csv#id=002257,1
1891,62514,UNSW_NB15_testing-set.csv#id=063081,1
1892,61014,UNSW_NB15_testing-set.csv#id=061563,1
1893,11139,UNSW_NB15_testing-set.csv#id=011189,1
1894,8320,UNSW_NB15_testing-set.csv#id=008370,1
1895,13919,UNSW_NB15_testing-set.csv#id=013969,1
